date,day_of_week,days_out,room_id,room_name,tier,rack_low,rack_high,recommended_rate,rate_vs_rack_pct,occupancy_assumed,is_weekend,active_events,event_multiplier,competitor_avg,rate_vs_comp_pct,reasoning
2026-05-19,Tuesday,0,201,Waterfront 201,waterfront,389,459,450,6.1,75%,False,,1.0,310.83,44.8,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,202,Waterfront 202,waterfront,389,459,450,6.1,75%,False,,1.0,310.83,44.8,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,203,Waterfront 203,waterfront,399,459,460,7.2,75%,False,,1.0,310.83,48.0,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,204,Waterfront 204,waterfront,409,459,465,7.1,75%,False,,1.0,310.83,49.6,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,301,Water View 301,water_view,319,369,365,6.1,75%,False,,1.0,310.83,17.4,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,302,Water View 302,water_view,319,369,365,6.1,75%,False,,1.0,310.83,17.4,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,303,Water View 303,water_view,329,369,370,6.0,75%,False,,1.0,310.83,19.0,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,304,Water View 304,water_view,319,359,360,6.2,75%,False,,1.0,310.83,15.8,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,305,Water View 305,water_view,329,369,370,6.0,75%,False,,1.0,310.83,19.0,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,101,Garden Room 101,garden,269,299,305,7.4,75%,False,,1.0,310.83,-1.9,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,102,Garden Room 102,garden,269,299,305,7.4,75%,False,,1.0,310.83,-1.9,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,103,Garden Room 103,garden,279,299,310,7.3,75%,False,,1.0,310.83,-0.3,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,104,Garden Room 104,garden,269,289,300,7.5,75%,False,,1.0,310.83,-3.5,"Last-minute (0d), slight −3% to close"
2026-05-19,Tuesday,0,cottage,Private Cottage,cottage,489,549,555,6.9,75%,False,,1.0,310.83,78.6,"Last-minute (0d), slight −3% to close"
2026-05-20,Wednesday,1,201,Waterfront 201,waterfront,389,459,550,29.7,75%,False,Original Gullah Festival,1.175,349.17,57.5,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,202,Waterfront 202,waterfront,389,459,550,29.7,75%,False,Original Gullah Festival,1.175,349.17,57.5,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,203,Waterfront 203,waterfront,399,459,555,29.4,75%,False,Original Gullah Festival,1.175,349.17,58.9,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,204,Waterfront 204,waterfront,409,459,560,29.0,75%,False,Original Gullah Festival,1.175,349.17,60.4,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,301,Water View 301,water_view,319,369,445,29.4,75%,False,Original Gullah Festival,1.175,349.17,27.4,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,302,Water View 302,water_view,319,369,445,29.4,75%,False,Original Gullah Festival,1.175,349.17,27.4,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,303,Water View 303,water_view,329,369,450,28.9,75%,False,Original Gullah Festival,1.175,349.17,28.9,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,304,Water View 304,water_view,319,359,440,29.8,75%,False,Original Gullah Festival,1.175,349.17,26.0,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,305,Water View 305,water_view,329,369,450,28.9,75%,False,Original Gullah Festival,1.175,349.17,28.9,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,101,Garden Room 101,garden,269,299,365,28.5,75%,False,Original Gullah Festival,1.175,349.17,4.5,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,102,Garden Room 102,garden,269,299,365,28.5,75%,False,Original Gullah Festival,1.175,349.17,4.5,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,103,Garden Room 103,garden,279,299,375,29.8,75%,False,Original Gullah Festival,1.175,349.17,7.4,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,104,Garden Room 104,garden,269,289,360,29.0,75%,False,Original Gullah Festival,1.175,349.17,3.1,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,1,cottage,Private Cottage,cottage,489,549,670,29.1,75%,False,Original Gullah Festival,1.175,349.17,91.9,"Last-minute (1d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,201,Waterfront 201,waterfront,389,459,550,29.7,75%,False,Original Gullah Festival,1.175,347.5,58.3,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,202,Waterfront 202,waterfront,389,459,550,29.7,75%,False,Original Gullah Festival,1.175,347.5,58.3,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,203,Waterfront 203,waterfront,399,459,555,29.4,75%,False,Original Gullah Festival,1.175,347.5,59.7,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,204,Waterfront 204,waterfront,409,459,560,29.0,75%,False,Original Gullah Festival,1.175,347.5,61.2,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,301,Water View 301,water_view,319,369,445,29.4,75%,False,Original Gullah Festival,1.175,347.5,28.1,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,302,Water View 302,water_view,319,369,445,29.4,75%,False,Original Gullah Festival,1.175,347.5,28.1,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,303,Water View 303,water_view,329,369,450,28.9,75%,False,Original Gullah Festival,1.175,347.5,29.5,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,304,Water View 304,water_view,319,359,440,29.8,75%,False,Original Gullah Festival,1.175,347.5,26.6,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,305,Water View 305,water_view,329,369,450,28.9,75%,False,Original Gullah Festival,1.175,347.5,29.5,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,2,101,Garden Room 101,garden,269,299,365,28.5,75%,False,Original Gullah Festival,1.175,347.5,5.0,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
